Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,Team,Deleted,Season,Race
ANT,97.615,49.0,4.0,30.894,42.672,24.049,SOFT,Mercedes,False,2025,Bahrain
BOR,84.483,49.0,2.0,23.595,32.605,28.283,MEDIUM,Kick Sauber,False,2025,Spain
SAI,82.577,49.0,2.0,29.693,29.55,23.334,HARD,Williams,False,2025,Hungary
HAM,85.468,49.0,3.0,31.652,29.224,24.592,MEDIUM,Ferrari,False,2025,Qatar
BEA,76.475,49.0,2.0,21.535,24.036,30.904,HARD,Haas F1 Team,False,2025,Canada
OCO,83.064,49.0,1.0,27.419,28.18,27.465,HARD,Haas F1 Team,False,2025,Italy
COL,73.795,49.0,3.0,18.851,37.923,17.021,MEDIUM,Alpine,False,2025,Brazil
LAW,104.531,49.0,2.0,36.875,42.297,25.359,HARD,Racing Bulls,False,2025,Azerbaijan
ALB,80.779,49.0,3.0,28.863,29.021,22.895,HARD,Williams,False,2025,Hungary
HAD,97.985,49.0,3.0,31.314,42.659,24.012,HARD,Racing Bulls,False,2025,Bahrain
PIA,97.286,49.0,2.0,28.555,41.454,27.277,HARD,McLaren,False,2025,Singapore
RUS,91.315,49.0,3.0,29.062,37.374,24.879,HARD,Mercedes,False,2025,United Kingdom
HAD,83.056,49.0,2.0,29.621,32.196,21.239,SOFT,Racing Bulls,False,2025,Mexico
LAW,97.797,49.0,3.0,31.204,42.63,23.963,SOFT,Racing Bulls,False,2025,Bahrain
ALB,90.148,49.0,3.0,28.932,36.707,24.509,MEDIUM,Williams,False,2025,United Kingdom
HUL,91.081,49.0,3.0,29.28,37.115,24.686,MEDIUM,Kick Sauber,False,2025,United Kingdom
HAD,100.128,49.0,2.0,26.336,40.218,33.574,SOFT,Racing Bulls,False,2025,United States
ALO,98.542,49.0,3.0,31.576,42.737,24.229,HARD,Aston Martin,False,2025,Bahrain
GAS,82.769,49.0,2.0,29.807,29.636,23.326,MEDIUM,Alpine,False,2025,Hungary
RUS,84.637,49.0,3.0,31.287,28.991,24.359,HARD,Mercedes,False,2025,Qatar
SAI,96.891,49.0,2.0,25.999,29.144,41.748,HARD,Williams,False,2025,China
HAD,78.076,49.0,3.0,20.707,36.956,20.413,HARD,Racing Bulls,False,2025,Monaco
HAD,97.985,49.0,3.0,31.314,42.659,24.012,HARD,Racing Bulls,False,2025,Bahrain
BOR,83.88,49.0,2.0,28.916,33.644,21.32,SOFT,Kick Sauber,False,2025,Mexico
BEA,89.241,49.0,2.0,17.699,38.422,33.12,HARD,Haas F1 Team,False,2025,United Arab Emirates
OCO,90.948,49.0,3.0,29.173,36.958,24.817,MEDIUM,Haas F1 Team,False,2025,United Kingdom
LEC,97.043,49.0,2.0,28.802,40.994,27.247,HARD,Ferrari,False,2025,Singapore
RUS,77.379,49.0,1.0,20.306,36.608,20.465,HARD,Mercedes,False,2025,Monaco
GAS,88.4,49.0,3.0,17.863,38.201,32.336,MEDIUM,Alpine,False,2025,United Arab Emirates
VER,81.219,49.0,2.0,28.693,31.457,21.069,SOFT,Red Bull Racing,False,2025,Mexico
RUS,75.314,49.0,3.0,21.05,23.854,30.41,HARD,Mercedes,False,2025,Canada
GAS,82.693,49.0,2.0,29.174,32.171,21.348,SOFT,Alpine,False,2025,Mexico
GAS,96.425,49.0,2.0,25.638,28.995,41.792,HARD,Alpine,False,2025,China
HAM,95.077,49.0,3.0,25.375,28.525,41.177,HARD,Ferrari,False,2025,China
VER,81.328,49.0,2.0,26.925,27.674,26.729,HARD,Red Bull Racing,False,2025,Italy
LAW,82.777,49.0,2.0,27.143,28.305,27.329,HARD,Racing Bulls,False,2025,Italy
ANT,98.944,49.0,2.0,26.388,39.412,33.144,SOFT,Mercedes,False,2025,United States
SAI,81.614,49.0,3.0,24.923,32.619,24.072,MEDIUM,Williams,False,2025,Spain
LAW,97.797,49.0,3.0,31.204,42.63,23.963,SOFT,Racing Bulls,False,2025,Bahrain
NOR,90.235,49.0,3.0,28.701,37.042,24.492,MEDIUM,McLaren,False,2025,United Kingdom
COL,99.646,49.0,2.0,26.512,39.882,33.252,SOFT,Alpine,False,2025,United States
DOO,98.193,49.0,3.0,31.58,42.536,24.077,HARD,Alpine,False,2025,Bahrain
SAI,90.952,49.0,3.0,29.045,37.284,24.623,MEDIUM,Williams,False,2025,United Kingdom
TSU,95.871,49.0,4.0,25.696,28.752,41.423,MEDIUM,Racing Bulls,False,2025,China
BEA,110.488,49.0,6.0,45.915,21.257,43.316,INTERMEDIATE,Haas F1 Team,False,2025,Australia
HAD,82.269,49.0,2.0,27.123,27.927,27.219,MEDIUM,Racing Bulls,False,2025,Italy
SAI,82.155,49.0,2.0,26.997,27.982,27.176,HARD,Williams,False,2025,Italy
PIA,96.815,49.0,3.0,31.036,42.078,23.701,MEDIUM,McLaren,False,2025,Bahrain
PIA,83.484,49.0,2.0,28.929,27.646,26.909,SOFT,McLaren,False,2025,Italy
LEC,96.157,49.0,2.0,25.651,29.012,41.494,HARD,Ferrari,False,2025,China
BOR,85.815,49.0,3.0,31.854,29.266,24.695,SOFT,Kick Sauber,False,2025,Qatar
COL,88.383,49.0,3.0,17.7,38.35,32.333,MEDIUM,Alpine,False,2025,United Arab Emirates
TSU,82.946,49.0,2.0,27.365,28.212,27.369,HARD,Red Bull Racing,False,2025,Italy
HAD,98.209,49.0,3.0,42.544,31.934,23.731,SOFT,Racing Bulls,False,2025,Spain
PIA,98.908,49.0,2.0,26.328,39.603,32.977,SOFT,McLaren,False,2025,United States
RUS,97.315,49.0,3.0,,,,SOFT,Mercedes,False,2025,Bahrain
SAI,89.168,49.0,2.0,17.838,38.249,33.081,HARD,Williams,False,2025,United Arab Emirates
BOR,82.414,49.0,2.0,27.129,28.103,27.182,HARD,Kick Sauber,False,2025,Italy
HUL,104.582,50.0,2.0,37.061,42.353,25.168,MEDIUM,Kick Sauber,False,2025,Azerbaijan
TSU,100.09,50.0,2.0,28.792,41.905,29.393,HARD,Red Bull Racing,False,2025,Singapore
RUS,104.482,50.0,2.0,36.961,42.295,25.226,MEDIUM,Mercedes,False,2025,Azerbaijan
OCO,76.832,50.0,1.0,21.451,24.331,31.05,HARD,Haas F1 Team,False,2025,Canada
RUS,96.973,50.0,3.0,,,,SOFT,Mercedes,False,2025,Bahrain
LEC,81.615,50.0,3.0,29.304,29.318,22.993,HARD,Ferrari,False,2025,Hungary
LAW,97.441,50.0,3.0,25.982,29.478,41.981,HARD,Red Bull Racing,False,2025,China
LAW,99.587,50.0,2.0,26.38,39.98,33.227,SOFT,Racing Bulls,False,2025,United States
LAW,76.333,50.0,2.0,21.278,24.31,30.745,MEDIUM,Racing Bulls,False,2025,Canada
GAS,74.576,50.0,3.0,18.956,38.763,16.857,MEDIUM,Alpine,False,2025,Brazil
HAD,97.293,50.0,3.0,26.272,29.153,41.868,HARD,Racing Bulls,False,2025,China
PIA,96.263,50.0,3.0,30.885,41.878,23.5,MEDIUM,McLaren,False,2025,Bahrain
BEA,82.066,50.0,2.0,27.136,27.738,27.192,HARD,Haas F1 Team,False,2025,Italy
ANT,140.284,50.0,6.0,51.512,30.864,57.908,INTERMEDIATE,Mercedes,False,2025,Australia
HUL,87.977,50.0,3.0,17.738,37.457,32.782,MEDIUM,Kick Sauber,False,2025,United Arab Emirates
GAS,137.754,50.0,6.0,49.575,30.79,57.389,INTERMEDIATE,Alpine,False,2025,Australia
ANT,99.313,50.0,2.0,26.418,39.657,33.238,SOFT,Mercedes,False,2025,United States
SAI,80.402,50.0,3.0,23.775,32.527,24.1,MEDIUM,Williams,False,2025,Spain
GAS,82.637,50.0,2.0,29.046,32.226,21.365,SOFT,Alpine,False,2025,Mexico
HAM,95.244,50.0,3.0,25.335,28.514,41.395,HARD,Ferrari,False,2025,China
ALB,81.127,50.0,3.0,29.273,29.057,22.797,HARD,Williams,False,2025,Hungary
SAI,81.63,50.0,3.0,28.255,32.38,20.995,SOFT,Williams,False,2025,Mexico
RUS,98.782,50.0,2.0,26.152,39.602,33.028,SOFT,Mercedes,False,2025,United States
HAM,90.775,50.0,3.0,29.002,37.106,24.667,SOFT,Ferrari,False,2025,United Kingdom
SAI,89.162,50.0,2.0,17.796,38.386,32.98,HARD,Williams,False,2025,United Arab Emirates
BOR,82.151,50.0,2.0,27.092,27.89,27.169,HARD,Kick Sauber,False,2025,Italy
STR,76.496,50.0,2.0,21.729,24.148,30.619,HARD,Aston Martin,False,2025,Canada
PIA,81.508,50.0,2.0,26.897,27.592,27.019,SOFT,McLaren,False,2025,Italy
GAS,87.992,50.0,3.0,17.701,38.203,32.088,MEDIUM,Alpine,False,2025,United Arab Emirates
RUS,96.973,50.0,3.0,,,,SOFT,Mercedes,False,2025,Bahrain
PIA,96.263,50.0,3.0,30.885,41.878,23.5,MEDIUM,McLaren,False,2025,Bahrain
GAS,80.035,50.0,3.0,23.262,32.418,24.355,MEDIUM,Alpine,False,2025,Spain
ALO,76.48,50.0,3.0,26.185,27.396,22.899,HARD,Aston Martin,False,2025,Netherlands
BOR,82.151,50.0,2.0,27.092,27.89,27.169,HARD,Kick Sauber,False,2025,Italy
GAS,103.573,50.0,2.0,48.333,28.059,27.181,SOFT,Alpine,False,2025,Italy
ALO,99.513,50.0,2.0,26.567,39.737,33.209,SOFT,Aston Martin,False,2025,United States
NOR,97.036,50.0,3.0,30.828,42.352,23.856,MEDIUM,McLaren,False,2025,Bahrain
COL,99.973,50.0,2.0,26.664,40.025,33.284,SOFT,Alpine,False,2025,United States
DOO,99.473,50.0,3.0,32.204,43.087,24.182,HARD,Alpine,False,2025,Bahrain
SAI,91.965,50.0,3.0,29.867,37.265,24.833,MEDIUM,Williams,False,2025,United Kingdom
GAS,96.784,50.0,2.0,25.815,29.058,41.911,HARD,Alpine,False,2025,China
OCO,82.997,50.0,2.0,29.834,29.631,23.532,HARD,Haas F1 Team,False,2025,Hungary
RUS,75.203,50.0,3.0,21.074,23.809,30.32,HARD,Mercedes,False,2025,Canada
ANT,81.997,50.0,2.0,27.043,27.841,27.113,HARD,Mercedes,False,2025,Italy
HAD,82.311,50.0,2.0,27.241,27.917,27.153,MEDIUM,Racing Bulls,False,2025,Italy
SAI,75.026,50.0,3.0,19.017,39.08,16.929,MEDIUM,Williams,False,2025,Brazil
BEA,96.187,50.0,6.0,33.885,20.099,42.203,INTERMEDIATE,Haas F1 Team,False,2025,Australia
BEA,76.386,50.0,2.0,21.406,24.146,30.834,HARD,Haas F1 Team,False,2025,Canada
VER,91.364,50.0,2.0,31.481,41.886,17.997,HARD,Red Bull Racing,False,2025,Japan
LEC,75.035,50.0,2.0,25.431,27.006,22.598,HARD,Ferrari,False,2025,Netherlands
LEC,87.213,50.0,3.0,17.554,37.827,31.832,MEDIUM,Ferrari,False,2025,United Arab Emirates
GAS,100.629,50.0,2.0,26.877,40.253,33.499,SOFT,Alpine,False,2025,United States
ALB,81.727,50.0,2.0,26.827,27.731,27.169,MEDIUM,Williams,False,2025,Italy
NOR,91.153,50.0,2.0,31.46,41.784,17.909,HARD,McLaren,False,2025,Japan
RUS,90.956,50.0,3.0,29.004,37.135,24.817,HARD,Mercedes,False,2025,United Kingdom
PIA,97.368,50.0,2.0,28.55,41.584,27.234,HARD,McLaren,False,2025,Singapore
SAI,96.779,50.0,2.0,25.917,29.093,41.769,HARD,Williams,False,2025,China
HAD,82.556,50.0,2.0,29.248,32.064,21.244,SOFT,Racing Bulls,False,2025,Mexico
LAW,97.732,50.0,3.0,31.131,42.597,24.004,SOFT,Racing Bulls,False,2025,Bahrain
HAM,85.223,50.0,3.0,31.544,29.138,24.541,MEDIUM,Ferrari,False,2025,Qatar
NOR,70.221,50.0,2.0,17.596,31.329,21.296,HARD,McLaren,False,2025,Austria
HAD,76.432,50.0,2.0,21.564,24.234,30.634,HARD,Racing Bulls,False,2025,Canada
SAI,82.526,50.0,2.0,29.744,29.51,23.272,HARD,Williams,False,2025,Hungary
ANT,81.007,50.0,3.0,28.602,31.536,20.869,SOFT,Mercedes,False,2025,Mexico
RUS,142.305,50.0,6.0,53.048,31.69,57.567,INTERMEDIATE,Mercedes,False,2025,Australia
VER,98.585,50.0,2.0,26.236,39.62,32.729,SOFT,Red Bull Racing,False,2025,United States
HAD,74.663,50.0,3.0,19.035,38.833,16.795,MEDIUM,Racing Bulls,False,2025,Brazil
STR,117.028,50.0,2.0,61.669,28.007,27.352,SOFT,Aston Martin,False,2025,Italy
HAM,81.546,50.0,2.0,26.965,27.585,26.996,HARD,Ferrari,False,2025,Italy
COL,85.683,50.0,3.0,31.838,29.259,24.586,MEDIUM,Alpine,False,2025,Qatar
BEA,88.976,50.0,2.0,17.727,38.33,32.919,HARD,Haas F1 Team,False,2025,United Arab Emirates
OCO,91.216,50.0,3.0,29.038,37.361,24.817,MEDIUM,Haas F1 Team,False,2025,United Kingdom
LEC,96.809,50.0,2.0,28.627,41.021,27.161,HARD,Ferrari,False,2025,Singapore
RUS,75.966,50.0,1.0,19.888,35.934,20.144,HARD,Mercedes,False,2025,Monaco
HAD,98.142,50.0,3.0,31.442,42.692,24.008,HARD,Racing Bulls,False,2025,Bahrain
NOR,104.538,50.0,2.0,37.466,42.417,24.655,HARD,McLaren,False,2025,Azerbaijan
RUS,79.416,50.0,3.0,23.404,32.086,23.926,SOFT,Mercedes,False,2025,Spain
LEC,98.82,50.0,2.0,25.923,39.684,33.213,MEDIUM,Ferrari,False,2025,United States
PIA,123.732,50.0,6.0,34.861,26.734,62.137,INTERMEDIATE,McLaren,False,2025,Australia
LEC,81.575,50.0,2.0,26.898,27.712,26.965,HARD,Ferrari,False,2025,Italy
VER,74.426,50.0,2.0,19.4,35.341,19.685,MEDIUM,Red Bull Racing,False,2025,Monaco
PIA,87.039,50.0,2.0,17.325,38.053,31.661,MEDIUM,McLaren,False,2025,United Arab Emirates
NOR,95.675,50.0,2.0,25.481,28.907,41.287,HARD,McLaren,False,2025,China
HUL,81.103,50.0,3.0,29.144,28.956,23.003,MEDIUM,Kick Sauber,False,2025,Hungary
BEA,99.593,50.0,2.0,26.224,39.837,33.532,SOFT,Haas F1 Team,False,2025,United States
HUL,90.983,50.0,3.0,29.121,37.17,24.692,MEDIUM,Kick Sauber,False,2025,United Kingdom
HAD,100.641,50.0,2.0,26.951,40.119,33.571,SOFT,Racing Bulls,False,2025,United States
BOR,76.546,50.0,2.0,25.819,27.897,22.83,HARD,Kick Sauber,False,2025,Netherlands
DOO,99.473,50.0,3.0,32.204,43.087,24.182,HARD,Alpine,False,2025,Bahrain
SAI,76.213,50.0,3.0,25.614,27.702,22.897,SOFT,Williams,False,2025,Netherlands
BOR,82.154,50.0,2.0,28.859,32.109,21.186,SOFT,Kick Sauber,False,2025,Mexico
HAM,78.344,50.0,3.0,23.078,31.474,23.792,SOFT,Ferrari,False,2025,Spain
SAI,84.485,50.0,3.0,31.323,28.606,24.556,HARD,Williams,False,2025,Qatar
PIA,91.544,50.0,2.0,31.526,41.954,18.064,HARD,McLaren,False,2025,Japan
RUS,81.961,50.0,2.0,27.196,27.752,27.013,HARD,Mercedes,False,2025,Italy
STR,77.062,50.0,2.0,26.078,27.823,23.161,HARD,Aston Martin,False,2025,Netherlands
LAW,88.99,50.0,2.0,17.647,38.61,32.733,HARD,Racing Bulls,False,2025,United Arab Emirates
STR,117.028,50.0,2.0,61.669,28.007,27.352,SOFT,Aston Martin,False,2025,Italy
OCO,73.571,50.0,3.0,19.035,37.688,16.848,MEDIUM,Haas F1 Team,False,2025,Brazil
PIA,98.783,50.0,2.0,26.197,39.577,33.009,SOFT,McLaren,False,2025,United States
PIA,89.686,50.0,3.0,28.864,36.518,24.304,MEDIUM,McLaren,False,2025,United Kingdom
BEA,90.921,50.0,3.0,29.104,37.062,24.755,MEDIUM,Haas F1 Team,False,2025,United Kingdom
SAI,75.287,50.0,2.0,19.754,35.616,19.917,MEDIUM,Williams,False,2025,Monaco
ANT,81.997,50.0,2.0,27.043,27.841,27.113,HARD,Mercedes,False,2025,Italy
LAW,97.732,50.0,3.0,31.131,42.597,24.004,SOFT,Racing Bulls,False,2025,Bahrain
ALB,90.047,50.0,3.0,28.779,36.685,24.583,MEDIUM,Williams,False,2025,United Kingdom
LEC,91.779,50.0,2.0,31.808,41.949,18.022,HARD,Ferrari,False,2025,Japan
GAS,103.573,50.0,2.0,48.333,28.059,27.181,SOFT,Alpine,False,2025,Italy
PIA,70.073,50.0,2.0,17.574,31.33,21.169,HARD,McLaren,False,2025,Austria
HAM,104.679,50.0,2.0,37.197,42.703,24.779,MEDIUM,Ferrari,False,2025,Azerbaijan
NOR,77.963,50.0,2.0,18.936,38.103,20.924,SOFT,McLaren,False,2025,Brazil
RUS,73.349,50.0,3.0,18.945,37.868,16.536,MEDIUM,Mercedes,False,2025,Brazil
RUS,91.37,50.0,2.0,31.402,41.945,18.023,HARD,Mercedes,False,2025,Japan
ALB,97.863,50.0,3.0,31.118,42.613,24.132,MEDIUM,Williams,False,2025,Bahrain
RUS,80.052,50.0,3.0,28.383,31.082,20.587,SOFT,Mercedes,False,2025,Mexico
TSU,76.934,50.0,1.0,21.605,24.296,31.033,HARD,Red Bull Racing,False,2025,Canada
TSU,91.649,50.0,3.0,29.075,37.605,24.969,MEDIUM,Red Bull Racing,False,2025,United Kingdom
BOR,98.592,50.0,3.0,31.16,43.085,24.347,MEDIUM,Kick Sauber,False,2025,Bahrain
ANT,97.74,50.0,4.0,30.952,42.739,24.049,SOFT,Mercedes,False,2025,Bahrain
LEC,81.575,50.0,2.0,26.898,27.712,26.965,HARD,Ferrari,False,2025,Italy
HUL,95.536,50.0,3.0,28.399,40.35,26.787,SOFT,Kick Sauber,False,2025,Singapore
ANT,79.093,50.0,1.0,20.512,37.647,20.934,HARD,Mercedes,False,2025,Monaco
SAI,76.685,50.0,1.0,21.435,24.327,30.923,HARD,Williams,False,2025,Canada
ANT,75.123,50.0,2.0,25.344,27.132,22.647,HARD,Mercedes,False,2025,Netherlands
LEC,96.956,50.0,3.0,31.059,42.132,23.765,HARD,Ferrari,False,2025,Bahrain
ANT,90.965,50.0,2.0,31.545,41.576,17.844,HARD,Mercedes,False,2025,Japan
COL,80.056,50.0,3.0,23.498,32.317,24.241,SOFT,Alpine,False,2025,Spain
HAM,80.961,50.0,2.0,28.83,28.981,23.15,MEDIUM,Ferrari,False,2025,Hungary
STR,99.73,50.0,2.0,26.689,39.715,33.326,MEDIUM,Aston Martin,False,2025,United States
LAW,75.648,50.0,2.0,19.688,38.871,17.089,MEDIUM,Racing Bulls,False,2025,Brazil
NOR,84.137,50.0,3.0,31.15,28.944,24.043,HARD,McLaren,False,2025,Qatar
LEC,82.011,50.0,2.0,28.615,32.101,21.295,MEDIUM,Ferrari,False,2025,Mexico
STR,98.725,50.0,3.0,31.507,43.003,24.215,HARD,Aston Martin,False,2025,Bahrain
BOR,100.085,50.0,3.0,26.496,39.987,33.602,SOFT,Kick Sauber,False,2025,United States
ALO,95.962,50.0,2.0,28.52,40.649,26.793,MEDIUM,Aston Martin,False,2025,Singapore
NOR,95.958,50.0,2.0,28.226,40.807,26.925,HARD,McLaren,False,2025,Singapore
NOR,77.304,50.0,3.0,22.512,31.296,23.496,SOFT,McLaren,False,2025,Spain
HUL,98.193,50.0,2.0,26.19,29.67,42.333,HARD,Kick Sauber,False,2025,China
NOR,81.123,50.0,2.0,27.009,27.252,26.862,SOFT,McLaren,False,2025,Italy
PIA,73.891,50.0,2.0,18.941,37.877,17.073,SOFT,McLaren,False,2025,Brazil
LEC,104.274,50.0,2.0,36.826,42.409,25.039,HARD,Ferrari,False,2025,Azerbaijan
HAM,137.095,50.0,6.0,49.8,29.673,57.622,INTERMEDIATE,Ferrari,False,2025,Australia
OCO,83.151,50.0,1.0,27.49,28.062,27.599,HARD,Haas F1 Team,False,2025,Italy
PIA,81.508,50.0,2.0,26.897,27.592,27.019,SOFT,McLaren,False,2025,Italy
TSU,76.889,50.0,2.0,26.014,27.96,22.915,HARD,Red Bull Racing,False,2025,Netherlands
BEA,74.083,50.0,3.0,19.136,37.953,16.994,MEDIUM,Haas F1 Team,False,2025,Brazil
LEC,75.462,50.0,2.0,21.118,23.975,30.369,HARD,Ferrari,False,2025,Canada
HAD,98.142,50.0,3.0,31.442,42.692,24.008,HARD,Racing Bulls,False,2025,Bahrain
BEA,99.593,50.0,2.0,26.224,39.837,33.532,SOFT,Haas F1 Team,False,2025,United States
BEA,97.675,50.0,3.0,30.948,42.67,24.057,SOFT,Haas F1 Team,False,2025,Bahrain
HUL,97.886,50.0,3.0,31.284,42.455,24.147,MEDIUM,Kick Sauber,False,2025,Bahrain
STR,92.088,50.0,4.0,29.678,37.556,24.854,SOFT,Aston Martin,False,2025,United Kingdom
ALO,90.943,50.0,3.0,29.173,37.039,24.731,MEDIUM,Aston Martin,False,2025,United Kingdom
PIA,97.74,50.0,3.0,42.176,31.785,23.779,SOFT,McLaren,False,2025,Spain
HAM,91.832,50.0,2.0,31.901,41.854,18.077,MEDIUM,Ferrari,False,2025,Japan
RUS,89.088,50.0,2.0,17.688,38.353,33.047,HARD,Mercedes,False,2025,United Arab Emirates
VER,81.297,50.0,2.0,26.934,27.544,26.819,HARD,Red Bull Racing,False,2025,Italy
VER,95.699,50.0,2.0,25.462,28.922,41.315,HARD,Red Bull Racing,False,2025,China
LEC,87.349,50.0,3.0,34.743,31.269,21.337,MEDIUM,Ferrari,False,2025,Austria
RUS,96.166,50.0,2.0,25.732,29.059,41.375,HARD,Mercedes,False,2025,China
HAD,103.884,50.0,2.0,36.742,41.921,25.221,HARD,Racing Bulls,False,2025,Azerbaijan
GAS,76.816,50.0,2.0,25.907,27.93,22.979,HARD,Alpine,False,2025,Netherlands
HUL,74.791,50.0,2.0,19.165,38.447,17.179,SOFT,Kick Sauber,False,2025,Brazil
VER,87.986,50.0,2.0,17.462,38.3,32.224,HARD,Red Bull Racing,False,2025,United Arab Emirates
PIA,98.783,50.0,2.0,26.197,39.577,33.009,SOFT,McLaren,False,2025,United States
HAM,73.95,50.0,2.0,17.609,31.426,24.915,HARD,Ferrari,False,2025,Austria
PIA,74.121,50.0,3.0,19.6,35.031,19.49,HARD,McLaren,False,2025,Monaco
VER,96.08,50.0,2.0,28.501,40.613,26.966,HARD,Red Bull Racing,False,2025,Singapore
LEC,90.819,50.0,3.0,29.096,37.067,24.656,SOFT,Ferrari,False,2025,United Kingdom
BOR,98.592,50.0,3.0,31.16,43.085,24.347,MEDIUM,Kick Sauber,False,2025,Bahrain
STR,98.725,50.0,3.0,31.507,43.003,24.215,HARD,Aston Martin,False,2025,Bahrain
OCO,79.549,50.0,3.0,23.379,32.002,24.168,MEDIUM,Haas F1 Team,False,2025,Spain
HAM,97.576,50.0,3.0,31.112,42.44,24.024,HARD,Ferrari,False,2025,Bahrain
HAD,81.118,50.0,2.0,29.369,28.874,22.875,HARD,Racing Bulls,False,2025,Hungary
OCO,85.667,50.0,4.0,31.639,29.308,24.72,HARD,Haas F1 Team,False,2025,Qatar
BEA,99.593,50.0,2.0,26.224,39.837,33.532,SOFT,Haas F1 Team,False,2025,United States
HAD,100.641,50.0,2.0,26.951,40.119,33.571,SOFT,Racing Bulls,False,2025,United States
ALB,75.542,50.0,2.0,25.401,27.512,22.629,HARD,Williams,False,2025,Netherlands
NOR,98.495,50.0,2.0,25.832,39.429,33.234,SOFT,McLaren,False,2025,United States
BOR,79.679,50.0,4.0,20.266,38.417,20.996,MEDIUM,Kick Sauber,False,2025,Monaco
GAS,91.002,50.0,3.0,29.406,36.976,24.62,MEDIUM,Alpine,False,2025,United Kingdom
RUS,96.223,50.0,2.0,28.464,40.649,27.11,HARD,Mercedes,False,2025,Singapore
ALB,97.863,50.0,3.0,31.118,42.613,24.132,MEDIUM,Williams,False,2025,Bahrain
LEC,77.1,50.0,3.0,22.255,35.258,19.587,MEDIUM,Ferrari,False,2025,Monaco
BOR,80.85,50.0,2.0,24.878,24.424,31.548,MEDIUM,Kick Sauber,False,2025,Canada
NOR,142.395,50.0,6.0,53.654,31.089,57.652,INTERMEDIATE,McLaren,False,2025,Australia
RUS,98.782,50.0,2.0,26.152,39.602,33.028,SOFT,Mercedes,False,2025,United States
HAD,91.386,50.0,2.0,31.609,41.782,17.995,HARD,Racing Bulls,False,2025,Japan
STR,84.15,50.0,3.0,30.753,32.166,21.231,SOFT,Aston Martin,False,2025,Mexico
ALB,91.391,50.0,2.0,31.474,41.785,18.132,HARD,Williams,False,2025,Japan
BEA,76.953,50.0,1.0,25.875,28.217,22.861,HARD,Haas F1 Team,False,2025,Netherlands
PIA,98.783,50.0,2.0,26.197,39.577,33.009,SOFT,McLaren,False,2025,United States
ALO,89.006,50.0,2.0,17.839,38.594,32.573,HARD,Aston Martin,False,2025,United Arab Emirates
BOR,100.085,50.0,3.0,26.496,39.987,33.602,SOFT,Kick Sauber,False,2025,United States
OCO,98.191,50.0,3.0,31.368,42.705,24.118,HARD,Haas F1 Team,False,2025,Bahrain
TSU,89.278,50.0,2.0,17.75,38.498,33.03,MEDIUM,Red Bull Racing,False,2025,United Arab Emirates
PIA,92.228,50.0,2.0,33.951,28.888,29.389,HARD,McLaren,False,2025,Saudi Arabia
HAM,99.293,50.0,2.0,26.158,40.049,33.086,SOFT,Ferrari,False,2025,United States
PIA,80.621,50.0,3.0,28.634,31.234,20.753,SOFT,McLaren,False,2025,Mexico
BOR,89.145,50.0,2.0,17.898,38.506,32.741,HARD,Kick Sauber,False,2025,United Arab Emirates
TSU,99.486,50.0,2.0,26.518,39.805,33.163,SOFT,Red Bull Racing,False,2025,United States
VER,98.585,50.0,2.0,26.236,39.62,32.729,SOFT,Red Bull Racing,False,2025,United States
STR,79.001,50.0,2.0,20.586,37.524,20.891,HARD,Aston Martin,False,2025,Monaco
OCO,122.853,50.0,6.0,35.793,26.509,60.551,INTERMEDIATE,Haas F1 Team,False,2025,Australia
RUS,69.962,50.0,3.0,17.424,31.289,21.249,HARD,Mercedes,False,2025,Austria
LAW,81.891,50.0,3.0,23.943,33.399,24.549,SOFT,Racing Bulls,False,2025,Spain
ANT,81.28,50.0,2.0,29.358,28.958,22.964,HARD,Mercedes,False,2025,Hungary
RUS,81.961,50.0,2.0,27.196,27.752,27.013,HARD,Mercedes,False,2025,Italy
TSU,82.068,50.0,2.0,28.805,31.91,21.353,SOFT,Red Bull Racing,False,2025,Mexico
HAM,99.293,50.0,2.0,26.158,40.049,33.086,SOFT,Ferrari,False,2025,United States
VER,83.498,50.0,3.0,30.981,28.555,23.962,HARD,Red Bull Racing,False,2025,Qatar
COL,76.554,50.0,2.0,25.873,27.75,22.931,HARD,Alpine,False,2025,Netherlands
VER,92.453,50.0,2.0,33.885,29.095,29.473,HARD,Red Bull Racing,False,2025,Saudi Arabia
HAM,94.361,50.0,3.0,28.202,39.713,26.446,SOFT,Ferrari,False,2025,Singapore
COL,106.158,50.0,2.0,37.674,43.283,25.201,HARD,Alpine,False,2025,Azerbaijan
BOR,105.509,50.0,2.0,37.341,42.742,25.426,MEDIUM,Kick Sauber,False,2025,Azerbaijan
HAD,89.522,50.0,2.0,17.853,38.797,32.872,HARD,Racing Bulls,False,2025,United Arab Emirates
VER,97.684,50.0,3.0,30.896,42.568,24.22,MEDIUM,Red Bull Racing,False,2025,Bahrain
BEA,81.975,50.0,3.0,23.316,34.378,24.281,MEDIUM,Haas F1 Team,False,2025,Spain
OCO,96.317,50.0,2.0,25.833,28.962,41.522,HARD,Haas F1 Team,False,2025,China
ALB,74.961,50.0,2.0,19.179,38.523,17.259,SOFT,Williams,False,2025,Brazil
TSU,82.361,50.0,3.0,29.736,29.435,23.19,HARD,Red Bull Racing,False,2025,Hungary
